,id,agency,code_parts,composite_element,description,element_id,group_begin_end,group_req_designator,group_requirement_designator_id,hash_flag,maximum_length,minimum_length,position,release,repeat_factor,requirement_designator,rules,segment_id,sub_element_req_designator,tracking_flag,type,version
687515,687516,X,,False,UNIT OF TIME PERIOD OR INTERVAL,0344,,,,,2,2,9,0,1,C,,AOR,C,,ID,006010
687516,687517,X,,False,TEST PERIOD OR INTERVAL VALUE,1313,,,,,6,1,10,0,1,C,P  010011,AOR,C,,N0,006010
687517,687518,X,,False,UNIT OF TIME PERIOD OR INTERVAL,0344,,,,,2,2,11,0,1,C,,AOR,C,,ID,006010
687518,687519,X,,False,TEST PERIOD OR INTERVAL VALUE,1313,,,,,6,1,12,0,1,C,P  012013,AOR,C,,N0,006010
687519,687520,X,,False,UNIT OF TIME PERIOD OR INTERVAL,0344,,,,,2,2,13,0,1,C,,AOR,C,,ID,006010
687520,687521,X,,False,BUSINESS PURPOSE OF ASSURANCE,1432,,,,,3,3,1,0,1,M,,APE,M,,ID,006010
687521,687522,X,,False,DOMAIN OF COMPUTATION OF ASSURANCE,1434,,,,,2,1,2,0,1,M,,APE,M,,ID,006010
687522,687523,X,,False,SECURITY OR ASSURANCE PROTOCOL ERROR CODE,1714,,,,,2,1,3,0,1,M,,APE,M,,ID,006010
687523,687524,X,,False,ASSURANCE ORIGINATOR,1435,,,,,64,1,4,0,1,O,,APE,O,,AN,006010
687524,687525,X,,False,ASSURANCE RECIPIENT,1436,,,,,64,1,5,0,1,O,,APE,O,,AN,006010
687525,687526,X,,False,CODE CATEGORY,1136,,,,,2,2,1,0,1,M,,API,M,,ID,006010
687526,687527,X,,False,ACTION CODE,0306,,,,,2,1,2,0,1,O,,API,O,,ID,006010
687527,687528,X,,False,MAINTENANCE TYPE CODE,0875,,,,,3,3,3,0,1,O,,API,O,,ID,006010
687528,687529,X,,False,STATUS REASON CODE,0641,,,,,3,3,4,0,1,O,,API,O,,ID,006010
687529,687530,X,,False,AFFECTED AREA OR SECTION CODE,1469,,,,,1,1,5,0,1,O,,API,O,,ID,006010
687530,687531,X,,False,INSURANCE TYPE CODE,1336,,,,,3,1,6,0,1,O,,API,O,,ID,006010
687531,687532,X,,False,LOAN TYPE CODE,1262,,,,,2,1,7,0,1,O,,API,O,,ID,006010
687532,687533,X,,False,INFORMATION STATUS CODE,1201,,,,,1,1,8,0,1,O,,API,O,,ID,006010
687533,687534,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,1,0,1,M,,APR,M,,ID,006010
687534,687535,X,,False,ASSOCIATION OF AMERICAN RAILROADS (AAR) POOL CODE,1011,,,,,7,7,2,0,1,M,,APR,M,,ID,006010
687535,687536,X,,False,ASSOCIATION OF AMERICAN RAILROADS (AAR) POOL CODE,1011,,,,,7,7,3,0,1,O,,APR,O,,ID,006010
687536,687537,X,,False,CONDITION INDICATOR,1321,,,,,3,2,1,0,1,M,,AP1,M,,ID,006010
687537,687538,X,,False,STATE OR PROVINCE CODE,0156,,,,,2,2,2,0,1,O,,AP1,O,,ID,006010
687538,687539,X,,False,PRICE IDENTIFIER CODE,0236,,,,,3,3,3,0,1,O,,AP1,O,,ID,006010
687539,687540,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,4,0,1,O,,AP1,O,,R,006010
687540,687541,X,,False,MONETARY AMOUNT,0782,,,,,18,1,5,0,1,O,,AP1,O,,R,006010
687541,687542,X,,False,POSTAL CODE,0116,,,,,15,3,6,0,1,C,,AP1,C,,ID,006010
687542,687543,X,,False,POSTAL CODE,0116,,,,,15,3,7,0,1,O,C  007006,AP1,O,,ID,006010
687543,687544,X,,False,PRINT OPTION CODE,0744,,,,,2,2,8,0,1,O,,AP1,O,,ID,006010
687544,687545,X,,False,NUMBER,1470,,,,,9,1,9,0,1,O,,AP1,O,,N0,006010
687545,687546,X,,False,QUANTITY,0380,,,,,15,1,10,0,1,O,,AP1,O,,R,006010
687546,687547,X,,False,FREE-FORM INFORMATION,0061,,,,,30,1,11,0,1,O,,AP1,O,,AN,006010
687547,687548,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,12,0,1,O,,AP1,O,,AN,006010
687548,687549,X,,False,DESCRIPTION,0352,,,,,80,1,13,0,1,O,,AP1,O,,AN,006010
687549,687550,X,,False,COUNT,0609,,,,,9,1,1,0,1,M,R  002003,ARC,M,,N0,006010
687550,687551,X,,False,TEST TYPE CODE,1607,,,,,2,2,2,0,1,C,E  002003,ARC,C,,ID,006010
687551,687552,X,,False,OBSERVATION TYPE CODE,1611,,,,,2,2,3,0,1,C,,ARC,C,,ID,006010
687552,687553,X,,False,TYPE OF RESIDENCE CODE,1070,,,,,1,1,1,0,1,M,,ARS,M,,ID,006010
687553,687554,X,,False,PROPERTY OWNERSHIP RIGHTS CODE,1078,,,,,1,1,2,0,1,M,,ARS,M,,ID,006010
687554,687555,X,,False,RATE/VALUE QUALIFIER,0122,,,,,2,2,3,0,1,O,,ARS,O,,ID,006010
687555,687556,X,,False,MONETARY AMOUNT,0782,,,,,18,1,4,0,1,O,,ARS,O,,R,006010
687556,687557,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,5,0,1,O,,ARS,O,,AN,006010
687557,687558,X,,False,ACTION CODE,0306,,,,,2,1,1,0,1,M,,ASI,M,,ID,006010
687558,687559,X,,False,MAINTENANCE TYPE CODE,0875,,,,,3,3,2,0,1,M,,ASI,M,,ID,006010
687559,687560,X,,False,STATUS REASON CODE,0641,,,,,3,3,3,0,1,O,,ASI,O,,ID,006010
687560,687561,X,,False,AMOUNT QUALIFIER CODE,0522,,,,,3,1,1,0,1,M,,ASL,M,,ID,006010
687561,687562,X,,False,MONETARY AMOUNT,0782,,,,,18,1,2,0,1,M,,ASL,M,,R,006010
687562,687563,X,,False,ASSET LIABILITY TYPE CODE,1590,,,,,2,2,3,0,1,O,,ASL,O,,ID,006010
687563,687564,X,,False,FREQUENCY CODE,0594,,,,,1,1,4,0,1,O,,ASL,O,,ID,006010
687564,687565,X,,False,AMOUNT,0610,,,,,15,1,1,0,1,M,,ASM,M,,N2,006010
687565,687566,X,,False,PAYMENT METHOD TYPE CODE,0107,,,,,2,1,2,0,1,O,,ASM,O,,ID,006010
687566,687567,X,,False,AMOUNT QUALIFIER CODE,0522,,,,,3,1,3,0,1,O,,ASM,O,,ID,006010
687567,687568,X,,False,PROPERTY OWNERSHIP RIGHTS CODE,1078,,,,,1,1,1,0,1,M,,ASO,M,,ID,006010
687568,687569,X,,False,TYPE OF PERSONAL OR BUSINESS ASSET CODE,1188,,,,,2,2,2,0,1,M,,ASO,M,,ID,006010
687569,687570,X,,False,TYPE OF PERSONAL OR BUSINESS ASSET CODE,1188,,,,,2,2,3,0,1,O,,ASO,O,,ID,006010
687570,687571,X,,False,FREE-FORM MESSAGE TEXT,0933,,,,,264,1,4,0,1,O,,ASO,O,,AN,006010
687571,687572,X,,False,GENERAL PROPERTY OWNERSHIP CODE,1635,,,,,1,1,5,0,1,O,,ASO,O,,ID,006010
687572,687573,X,,False,AMOUNT QUALIFIER CODE,0522,G,O,C007,,3,1,6,0,1,O,C  006016,ASO,M,,ID,006010
687573,687574,X,,False,AMOUNT QUALIFIER CODE,0522,R,O,C007,,3,1,7,0,0,O,,ASO,O,,ID,006010
687574,687575,X,,False,VALUE DETAIL CODE,1638,R,O,C007,,1,1,8,0,0,O,,ASO,O,,ID,006010
687575,687576,X,,False,MEASUREMENT SIGNIFICANCE CODE,0935,R,O,C007,,2,2,9,0,0,O,,ASO,O,,ID,006010
687576,687577,X,,False,UNIT OF TIME PERIOD OR INTERVAL,0344,R,O,C007,,2,2,10,0,0,O,,ASO,O,,ID,006010
687577,687578,X,,False,NET/GROSS CODE,1637,R,O,C007,,1,1,11,0,0,O,,ASO,O,,ID,006010
687578,687579,X,,False,MEASUREMENT SIGNIFICANCE CODE,0935,R,O,C007,,2,2,12,0,0,O,,ASO,O,,ID,006010
687579,687580,X,,False,DESCRIPTION,0352,R,O,C007,,80,1,13,0,0,O,,ASO,O,,AN,006010
687580,687581,X,,False,INDUSTRY CODE,1271,R,O,C007,,30,1,14,0,0,O,P  014015,ASO,C,,AN,006010
687581,687582,X,,False,CODE LIST QUALIFIER CODE,1270,,O,C007,,3,1,15,0,0,O,,ASO,C,,ID,006010
687582,687583,X,,False,MONETARY AMOUNT,0782,,,,,18,1,16,0,1,C,,ASO,C,,R,006010
687583,687584,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,17,0,1,O,,ASO,O,,R,006010
687584,687585,X,,False,QUANTITY,0380,,,,,15,1,18,0,1,O,,ASO,O,,R,006010
687585,687586,X,,False,REFERENCE IDENTIFICATION QUALIFIER,0128,,,,,3,2,19,0,1,C,P  019020,ASO,C,,ID,006010
687586,687587,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,20,0,1,C,,ASO,C,,AN,006010
687587,687588,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,1,0,1,M,,AST,M,,ID,006010
687588,687589,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,2,0,1,O,,AST,O,,AN,006010
687589,687590,X,,False,DATE,0373,,,,,8,8,3,0,1,O,,AST,O,,DT,006010
687590,687591,X,,False,TEST PERIOD OR INTERVAL VALUE,1313,,,,,6,1,4,0,1,C,P  004005,AST,C,,N0,006010
687591,687592,X,,False,UNIT OF TIME PERIOD OR INTERVAL,0344,,,,,2,2,5,0,1,C,,AST,C,,ID,006010
687592,687593,X,,False,DATE,0373,,,,,8,8,6,0,1,O,,AST,O,,DT,006010
687593,687594,X,,False,TEST PERIOD OR INTERVAL VALUE,1313,,,,,6,1,7,0,1,C,P  007008,AST,C,,N0,006010
687594,687595,X,,False,UNIT OF TIME PERIOD OR INTERVAL,0344,,,,,2,2,8,0,1,C,,AST,C,,ID,006010
687595,687596,X,,False,DATE,0373,,,,,8,8,9,0,1,O,,AST,O,,DT,006010
687596,687597,X,,False,TEST PERIOD OR INTERVAL VALUE,1313,,,,,6,1,10,0,1,C,P  010011,AST,C,,N0,006010
687597,687598,X,,False,UNIT OF TIME PERIOD OR INTERVAL,0344,,,,,2,2,11,0,1,C,,AST,C,,ID,006010
687598,687599,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,1,0,1,M,,ATA,M,,ID,006010
687599,687600,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,2,0,1,M,,ATA,M,,AN,006010
687600,687601,X,,False,DATE,0373,,,,,8,8,3,0,1,O,,ATA,O,,DT,006010
687601,687602,X,,False,RESOURCE AUTHORIZATION CODE,0672,,,,,2,2,1,0,1,M,,ATH,M,,ID,006010
687602,687603,X,,False,DATE,0373,,,,,8,8,2,0,1,C,R  002003,ATH,C,,DT,006010
687603,687604,X,,False,QUANTITY,0380,,,,,15,1,3,0,1,C,C  003005,ATH,C,,R,006010
687604,687605,X,,False,QUANTITY,0380,,,,,15,1,4,0,1,O,C  004005,ATH,O,,R,006010
687605,687606,X,,False,DATE,0373,,,,,8,8,5,0,1,C,,ATH,C,,DT,006010
687606,687607,X,,False,QUANTITY,0380,,,,,15,1,1,0,1,M,,ATN,M,,R,006010
687607,687608,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,2,0,1,O,,ATN,O,,ID,006010
687608,687609,X,,False,QUANTITY QUALIFIER,0673,,,,,2,2,3,0,1,O,,ATN,O,,ID,006010
687609,687610,X,,False,FREQUENCY CODE,0594,,,,,1,1,4,0,1,O,,ATN,O,,ID,006010
687610,687611,X,,False,ATTENDANCE TYPE CODE,1684,,,,,4,1,5,0,1,O,,ATN,O,,ID,006010
687611,687612,X,,False,DESCRIPTION,0352,,,,,80,1,6,0,1,O,,ATN,O,,AN,006010
687612,687613,X,,False,TEST TYPE CODE,1607,,,,,2,2,1,0,1,M,P  004005,ATR,M,,ID,006010
687613,687614,X,,False,TEST PERIOD OR INTERVAL VALUE,1313,,,,,6,1,2,0,1,M,,ATR,M,,N0,006010
687614,687615,X,,False,UNIT OF TIME PERIOD OR INTERVAL,0344,,,,,2,2,3,0,1,M,,ATR,M,,ID,006010
687615,687616,X,,False,MEASUREMENT VALUE,0739,,,,,20,1,4,0,1,C,R  004020,ATR,C,,R,006010
687616,687617,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,G,C,C001,,2,2,5,0,1,C,,ATR,M,,ID,006010
687617,687618,X,,False,EXPONENT,1018,R,C,C001,,15,1,6,0,0,C,,ATR,O,,R,006010
687618,687619,X,,False,MULTIPLIER,0649,R,C,C001,,10,1,7,0,0,C,,ATR,O,,R,006010
687619,687620,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,C,C001,,2,2,8,0,0,C,,ATR,O,,ID,006010
687620,687621,X,,False,EXPONENT,1018,R,C,C001,,15,1,9,0,0,C,,ATR,O,,R,006010
687621,687622,X,,False,MULTIPLIER,0649,R,C,C001,,10,1,10,0,0,C,,ATR,O,,R,006010
687622,687623,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,C,C001,,2,2,11,0,0,C,,ATR,O,,ID,006010
687623,687624,X,,False,EXPONENT,1018,R,C,C001,,15,1,12,0,0,C,,ATR,O,,R,006010
687624,687625,X,,False,MULTIPLIER,0649,R,C,C001,,10,1,13,0,0,C,,ATR,O,,R,006010
687625,687626,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,C,C001,,2,2,14,0,0,C,,ATR,O,,ID,006010
687626,687627,X,,False,EXPONENT,1018,R,C,C001,,15,1,15,0,0,C,,ATR,O,,R,006010
687627,687628,X,,False,MULTIPLIER,0649,R,C,C001,,10,1,16,0,0,C,,ATR,O,,R,006010
687628,687629,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,C,C001,,2,2,17,0,0,C,,ATR,O,,ID,006010
687629,687630,X,,False,EXPONENT,1018,R,C,C001,,15,1,18,0,0,C,,ATR,O,,R,006010
687630,687631,X,,False,MULTIPLIER,0649,,C,C001,,10,1,19,0,0,C,,ATR,O,,R,006010
687631,687632,X,,False,NON-NUMERIC TEST VALUE,1608,,,,,30,1,20,0,1,C,,ATR,C,,AN,006010
687632,687633,X,,False,DESCRIPTION,0352,,,,,80,1,21,0,1,O,,ATR,O,,AN,006010
687633,687634,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,22,0,1,O,,ATR,O,,ID,006010
687634,687635,X,,False,SURFACE/LAYER/POSITION CODE,0752,,,,,2,2,23,0,1,O,,ATR,O,,ID,006010
687635,687636,X,,False,TIME,0337,,,,,8,4,24,0,1,O,,ATR,O,,TM,006010
687636,687637,X,,False,CODE LIST QUALIFIER CODE,1270,,,,,3,1,1,0,1,C,P  001002,ATV,C,,ID,006010
687637,687638,X,,False,INDUSTRY CODE,1271,,,,,30,1,2,0,1,C,,ATV,C,,AN,006010
687638,687639,X,,False,ENTITY TITLE,0790,,,,,132,1,3,0,1,O,,ATV,O,,AN,006010
687639,687640,X,,False,ENTITY TITLE,0790,,,,,132,1,4,0,1,O,,ATV,O,,AN,006010
687640,687641,X,,False,QUANTITY,0380,,,,,15,1,5,0,1,C,P  005006,ATV,C,,R,006010
687641,687642,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,G,C,C001,,2,2,6,0,1,C,,ATV,M,,ID,006010
687642,687643,X,,False,EXPONENT,1018,R,C,C001,,15,1,7,0,0,C,,ATV,O,,R,006010
687643,687644,X,,False,MULTIPLIER,0649,R,C,C001,,10,1,8,0,0,C,,ATV,O,,R,006010
687644,687645,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,C,C001,,2,2,9,0,0,C,,ATV,O,,ID,006010
687645,687646,X,,False,EXPONENT,1018,R,C,C001,,15,1,10,0,0,C,,ATV,O,,R,006010
687646,687647,X,,False,MULTIPLIER,0649,R,C,C001,,10,1,11,0,0,C,,ATV,O,,R,006010
687647,687648,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,C,C001,,2,2,12,0,0,C,,ATV,O,,ID,006010
687648,687649,X,,False,EXPONENT,1018,R,C,C001,,15,1,13,0,0,C,,ATV,O,,R,006010
687649,687650,X,,False,MULTIPLIER,0649,R,C,C001,,10,1,14,0,0,C,,ATV,O,,R,006010
687650,687651,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,C,C001,,2,2,15,0,0,C,,ATV,O,,ID,006010
687651,687652,X,,False,EXPONENT,1018,R,C,C001,,15,1,16,0,0,C,,ATV,O,,R,006010
687652,687653,X,,False,MULTIPLIER,0649,R,C,C001,,10,1,17,0,0,C,,ATV,O,,R,006010
687653,687654,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,C,C001,,2,2,18,0,0,C,,ATV,O,,ID,006010
687654,687655,X,,False,EXPONENT,1018,R,C,C001,,15,1,19,0,0,C,,ATV,O,,R,006010
687655,687656,X,,False,MULTIPLIER,0649,,C,C001,,10,1,20,0,0,C,,ATV,O,,R,006010
687656,687657,X,,False,"LEVEL OF INDIVIDUAL, TEST, OR COURSE CODE",1131,,,,,2,2,21,0,1,O,,ATV,O,,ID,006010
687657,687658,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,22,0,1,O,,ATV,O,,ID,006010
687658,687659,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,23,0,1,O,,ATV,O,,ID,006010
687659,687660,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,24,0,1,O,,ATV,O,,ID,006010
687660,687661,X,,False,LADING LINE ITEM NUMBER,0213,,,,,6,1,1,0,1,M,,AT1,M,,N0,006010
687661,687662,X,,False,LADING QUANTITY,0080,,,,,7,1,1,0,1,C,P  001002,AT2,C,,N0,006010
687662,687663,X,,False,PACKAGING FORM CODE,0211,,,,,3,3,2,0,1,C,,AT2,C,,ID,006010
687663,687664,X,,False,WEIGHT QUALIFIER,0187,,,,,2,1,3,0,1,M,,AT2,M,,ID,006010
687664,687665,X,,False,WEIGHT UNIT CODE,0188,,,,,1,1,4,0,1,M,,AT2,M,,ID,006010
687665,687666,X,,False,WEIGHT,0081,,,,,10,1,5,0,1,M,,AT2,M,,R,006010
687666,687667,X,,False,LADING QUANTITY,0080,,,,,7,1,6,0,1,C,P  006007,AT2,C,,N0,006010
687667,687668,X,,False,PACKAGING FORM CODE,0211,,,,,3,3,7,0,1,C,,AT2,C,,ID,006010
687668,687669,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,8,0,1,O,,AT2,O,,ID,006010
687669,687670,X,,False,COMMODITY CODE,0022,,,,,30,1,9,0,1,O,,AT2,O,,AN,006010
687670,687671,X,,False,FREIGHT CLASS CODE,0059,,,,,5,2,10,0,1,O,,AT2,O,,AN,006010
687671,687672,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,11,0,1,O,,AT2,O,,ID,006010
687672,687673,X,,False,LADING VALUE,0148,,,,,9,2,12,0,1,O,,AT2,O,,R9,006010
687673,687674,X,,False,VOLUME UNIT QUALIFIER,0184,,,,,1,1,13,0,1,C,P  013014,AT2,C,,ID,006010
687674,687675,X,,False,VOLUME,0183,,,,,8,1,14,0,1,C,,AT2,C,,R8,006010
687675,687676,X,,False,AMOUNT CHARGED,0058,,,,,15,1,1,0,1,M,E  002006007,AT3,M,,N2,006010
687676,687677,X,,False,FREIGHT RATE QUALIFIER,1600,,,,,2,2,2,0,1,C,P  002003,AT3,C,,ID,006010
687677,687678,X,,False,FREIGHT RATE,0060,,,,,15,1,3,0,1,C,R  002006007,AT3,C,,R,006010
687678,687679,X,,False,RATED-AS QUALIFIER,1601,,,,,2,2,4,0,1,C,P  004005,AT3,C,,ID,006010
687679,687680,X,,False,QUANTITY,0380,,,,,15,1,5,0,1,C,C  004002,AT3,C,,R,006010
687680,687681,X,,False,BILL OF LADING CHARGE CODE,1602,,,,,3,3,6,0,1,C,,AT3,C,,ID,006010
687681,687682,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,7,0,1,C,,AT3,C,,R,006010
687682,687683,X,,False,LADING DESCRIPTION,0079,,,,,50,1,1,0,1,M,,AT4,M,,AN,006010
687683,687684,X,,False,SPECIAL HANDLING CODE,0152,,,,,3,2,1,0,1,C,E  001003,AT5,C,,ID,006010
687684,687685,X,,False,SPECIAL SERVICES CODE,0560,,,,,10,2,2,0,1,C,E  002003,AT5,C,,ID,006010
687685,687686,X,,False,SPECIAL HANDLING DESCRIPTION,0153,,,,,30,2,3,0,1,C,,AT5,C,,AN,006010
687686,687687,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,4,0,1,C,L  004005006,AT5,C,,ID,006010
687687,687688,X,,False,TEMPERATURE,0408,,,,,4,1,5,0,1,C,C  005004,AT5,C,,R4,006010
687688,687689,X,,False,TEMPERATURE,0408,,,,,4,1,6,0,1,C,C  006004,AT5,C,,R4,006010
687689,687690,X,,False,INTERNATIONAL DUTIABLE STATUS CODE,1610,,,,,2,2,1,0,1,M,,AT6,M,,ID,006010
687690,687691,X,,False,IMPORT/EXPORT CODE,0512,,,,,1,1,2,0,1,M,,AT6,M,,ID,006010
687691,687692,X,,False,TRANSPORTATION TERMS CODE,0335,,,,,3,3,3,0,1,O,,AT6,O,,ID,006010
687692,687693,X,,False,SHIPMENT STATUS INDICATOR,1650,,,,,2,2,1,0,1,C,E  001003,AT7,C,,ID,006010
687693,687694,X,,False,SHIPMENT STATUS OR APPOINTMENT REASON CODE,1651,,,,,2,2,2,0,1,O,C  002001,AT7,O,,ID,006010
687694,687695,X,,False,SHIPMENT APPOINTMENT STATUS CODE,1652,,,,,2,2,3,0,1,C,,AT7,C,,ID,006010
687695,687696,X,,False,SHIPMENT STATUS OR APPOINTMENT REASON CODE,1651,,,,,2,2,4,0,1,O,C  004003,AT7,O,,ID,006010
687696,687697,X,,False,DATE,0373,,,,,8,8,5,0,1,C,,AT7,C,,DT,006010
687697,687698,X,,False,TIME,0337,,,,,8,4,6,0,1,C,C  006005,AT7,C,,TM,006010
687698,687699,X,,False,TIME CODE,0623,,,,,2,2,7,0,1,O,C  007006,AT7,O,,ID,006010
687699,687700,X,,False,WEIGHT QUALIFIER,0187,,,,,2,1,1,0,1,C,P  001002003,AT8,C,,ID,006010
687700,687701,X,,False,WEIGHT UNIT CODE,0188,,,,,1,1,2,0,1,C,,AT8,C,,ID,006010
687701,687702,X,,False,WEIGHT,0081,,,,,10,1,3,0,1,C,,AT8,C,,R,006010
687702,687703,X,,False,LADING QUANTITY,0080,,,,,7,1,4,0,1,O,,AT8,O,,N0,006010
687703,687704,X,,False,LADING QUANTITY,0080,,,,,7,1,5,0,1,O,,AT8,O,,N0,006010
687704,687705,X,,False,VOLUME UNIT QUALIFIER,0184,,,,,1,1,6,0,1,C,P  006007,AT8,C,,ID,006010
687705,687706,X,,False,VOLUME,0183,,,,,8,1,7,0,1,C,,AT8,C,,R8,006010
687706,687707,X,,False,EQUIPMENT LENGTH,0567,,,,,5,4,1,0,1,O,,AT9,O,,N0,006010
687707,687708,X,,False,HEIGHT,0065,,,,,8,1,2,0,1,O,,AT9,O,,R8,006010
687708,687709,X,,False,WIDTH,0189,,,,,8,1,3,0,1,O,,AT9,O,,R8,006010
687709,687710,X,,False,WEIGHT QUALIFIER,0187,,,,,2,1,4,0,1,C,P  004005006,AT9,C,,ID,006010
687710,687711,X,,False,WEIGHT UNIT CODE,0188,,,,,1,1,5,0,1,C,,AT9,C,,ID,006010
687711,687712,X,,False,WEIGHT,0081,,,,,10,1,6,0,1,C,,AT9,C,,R,006010
687712,687713,X,,False,VOLUME UNIT QUALIFIER,0184,,,,,1,1,7,0,1,C,P  007008,AT9,C,,ID,006010
687713,687714,X,,False,VOLUME,0183,,,,,8,1,8,0,1,C,,AT9,C,,R8,006010
687714,687715,X,,False,MONETARY AMOUNT,0782,,,,,18,1,1,0,1,M,,AVA,M,,R,006010
687715,687716,X,,False,AVAILABILITY,0895,,,,,6,1,2,0,1,M,,AVA,M,,R6,006010
687716,687717,X,,False,AMOUNT QUALIFIER CODE,0522,G,M,C007,,3,1,1,0,1,M,R  011012,AWD,M,,ID,006010
687717,687718,X,,False,AMOUNT QUALIFIER CODE,0522,R,M,C007,,3,1,2,0,0,M,,AWD,O,,ID,006010
687718,687719,X,,False,VALUE DETAIL CODE,1638,R,M,C007,,1,1,3,0,0,M,,AWD,O,,ID,006010
687719,687720,X,,False,MEASUREMENT SIGNIFICANCE CODE,0935,R,M,C007,,2,2,4,0,0,M,,AWD,O,,ID,006010
687720,687721,X,,False,UNIT OF TIME PERIOD OR INTERVAL,0344,R,M,C007,,2,2,5,0,0,M,,AWD,O,,ID,006010
687721,687722,X,,False,NET/GROSS CODE,1637,R,M,C007,,1,1,6,0,0,M,,AWD,O,,ID,006010
687722,687723,X,,False,MEASUREMENT SIGNIFICANCE CODE,0935,R,M,C007,,2,2,7,0,0,M,,AWD,O,,ID,006010
687723,687724,X,,False,DESCRIPTION,0352,R,M,C007,,80,1,8,0,0,M,,AWD,O,,AN,006010
687724,687725,X,,False,INDUSTRY CODE,1271,R,M,C007,,30,1,9,0,0,M,P  009010,AWD,C,,AN,006010
687725,687726,X,,False,CODE LIST QUALIFIER CODE,1270,,M,C007,,3,1,10,0,0,M,,AWD,C,,ID,006010
687726,687727,X,,False,MONETARY AMOUNT,0782,,,,,18,1,11,0,1,C,E  011012,AWD,C,,R,006010
687727,687728,X,,False,FREE-FORM INFORMATION,0061,,,,,30,1,12,0,1,C,,AWD,C,,AN,006010
687728,687729,X,,False,CURRENCY CODE,0100,,,,,3,3,13,0,1,O,,AWD,O,,ID,006010
687729,687730,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,1,0,1,M,,AXL,M,,ID,006010
687730,687731,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,2,0,1,M,,AXL,M,,AN,006010
687731,687732,X,,False,MEASUREMENT UNIT QUALIFIER,0090,,,,,1,1,3,0,1,C,,AXL,C,,ID,006010
687732,687733,X,,False,LENGTH,0082,,,,,8,1,4,0,1,O,C  004003,AXL,O,,R8,006010
687733,687734,X,,False,WIDTH,0189,,,,,8,1,5,0,1,O,C  005003,AXL,O,,R8,006010
687734,687735,X,,False,WEIGHT QUALIFIER,0187,,,,,2,1,6,0,1,C,P  006007,AXL,C,,ID,006010
687735,687736,X,,False,WEIGHT,0081,,,,,10,1,7,0,1,C,,AXL,C,,R,006010
687736,687737,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,8,0,1,O,,AXL,O,,AN,006010
687737,687738,X,,False,TRANSACTION SET PURPOSE CODE,0353,,,,,2,2,1,0,1,M,,BAA,M,,ID,006010
687738,687739,X,,False,TRANSACTION TYPE CODE,0640,,,,,2,2,2,0,1,M,,BAA,M,,ID,006010
687739,687740,X,,False,REFERENCE IDENTIFICATION QUALIFIER,0128,,,,,3,2,4,0,1,C,P  004005,BAA,C,,ID,006010
687740,687741,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,5,0,1,C,,BAA,C,,AN,006010
687741,687742,X,,False,TIME,0337,,,,,8,4,6,0,1,O,,BAA,O,,TM,006010
687742,687743,X,,False,TRANSACTION SET PURPOSE CODE,0353,,,,,2,2,1,0,1,M,,BAK,M,,ID,006010
687743,687744,X,,False,ACKNOWLEDGMENT TYPE,0587,,,,,2,2,2,0,1,M,,BAK,M,,ID,006010
687744,687745,X,,False,PURCHASE ORDER NUMBER,0324,,,,,22,1,3,0,1,M,,BAK,M,,AN,006010
687745,687746,X,,False,DATE,0373,,,,,8,8,4,0,1,M,,BAK,M,,DT,006010
